ssid,signal,akm,freq
330,-80.0,[4],2422000.0
Viva La Vida,-79.0,[4],2417000.0
TP-LINK 215,-82.0,[4],2412000.0
PDCN,-78.0,[4],2412000.0
TP-LINK_634A,-85.0,[4],2412000.0
124,-73.0,[4],2412000.0
TP-LINK_718C,-80.0,[4],2412000.0
211,-81.0,[4],2412000.0
Airport Express,-70.0,[4],2412000.0
LTE-WiFi_7191,-78.0,[4],2412000.0
,,,
Dorm_110,-73.0,[4],2472000.0
TP-LINK_6FAB,-87.0,[4],2462000.0
lmsz,-87.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-68.0,[4],2462000.0
TP-LINK_32AD,-61.0,[4],2462000.0
CMCC,-81.0,[4],2437000.0
MERCURY_B45A,-64.0,[4],2437000.0
TP-LINK_F6EA,-60.0,[4],2437000.0
D19_213,-73.0,[4],2432000.0
TP-LINK_6996,-84.0,[4],2427000.0
D19-420,-85.0,[4],2427000.0
ASUS112,-76.0,[4],2417000.0
Viva La Vida,-76.0,[4],2417000.0
PDCN,-75.0,[4],2412000.0
Airport Express,-80.0,[4],2412000.0
LTE-WiFi_7191,-78.0,[4],2412000.0
TP-LINK_718C,-76.0,[4],2412000.0
,,,
CMCC,-81.0,[4],2437000.0
MERCURY_B45A,-64.0,[4],2437000.0
TP-LINK_F6EA,-60.0,[4],2437000.0
D19_213,-73.0,[4],2432000.0
TP-LINK_6996,-84.0,[4],2427000.0
D19-420,-85.0,[4],2427000.0
ASUS112,-76.0,[4],2417000.0
Viva La Vida,-76.0,[4],2417000.0
PDCN,-75.0,[4],2412000.0
Airport Express,-80.0,[4],2412000.0
LTE-WiFi_7191,-78.0,[4],2412000.0
TP-LINK_718C,-76.0,[4],2412000.0
,,,
214 ,-83.0,[4],2472000.0
Dorm_110,-69.0,[4],2472000.0
128çwifi,-85.0,[4],2467000.0
TP-LINK_21B6,-82.0,[4],2467000.0
TP-LINK_32AD,-60.0,[4],2462000.0
D19_208,-87.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-67.0,[4],2462000.0
MERCURY_B45A,-67.0,[4],2437000.0
Viva La Vida,-80.0,[4],2417000.0
124,-75.0,[4],2412000.0
TP-LINK_718C,-77.0,[4],2412000.0
211,-73.0,[4],2412000.0
,,,
128çwifi,-85.0,[4],2467000.0
TP-LINK_21B6,-82.0,[4],2467000.0
TP-LINK_32AD,-60.0,[4],2462000.0
D19_208,-87.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-67.0,[4],2462000.0
MERCURY_B45A,-67.0,[4],2437000.0
Viva La Vida,-80.0,[4],2417000.0
124,-75.0,[4],2412000.0
TP-LINK_718C,-77.0,[4],2412000.0
211,-73.0,[4],2412000.0
,,,
214 ,-82.0,[4],2472000.0
Dorm_110,-68.0,[4],2472000.0
TP-LINK_21B6,-81.0,[4],2467000.0
128çwifi,-79.0,[4],2467000.0
China-Net,-78.0,[4],2462000.0
TP-LINK_6FAB,-77.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-64.0,[4],2462000.0
CMCC,-77.0,[4],2437000.0
MERCURY_B45A,-71.0,[4],2437000.0
TP-LINK_F6EA,-72.0,[4],2437000.0
D19_213,-69.0,[4],2432000.0
TP-LINK_555E,-80.0,[4],2412000.0
211,-79.0,[4],2412000.0
LTE-WiFi_7191,-76.0,[4],2412000.0
,,,
TP-LINK_21B6,-81.0,[4],2467000.0
128çwifi,-79.0,[4],2467000.0
China-Net,-78.0,[4],2462000.0
TP-LINK_6FAB,-77.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-64.0,[4],2462000.0
CMCC,-77.0,[4],2437000.0
MERCURY_B45A,-71.0,[4],2437000.0
TP-LINK_F6EA,-72.0,[4],2437000.0
D19_213,-69.0,[4],2432000.0
TP-LINK_555E,-80.0,[4],2412000.0
211,-79.0,[4],2412000.0
LTE-WiFi_7191,-76.0,[4],2412000.0
,,,
TP-LINK_FF8A,-88.0,[4],2472000.0
Dorm_110,-71.0,[4],2472000.0
210,-74.0,[4],2462000.0
TP-LINK_6FAB,-81.0,[4],2462000.0
China-Net,-88.0,[4],2462000.0
TP-LINK_32AD,-62.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-68.0,[4],2462000.0
CMCC,-84.0,[4],2437000.0
MERCURY_B45A,-67.0,[4],2437000.0
D19_213,-67.0,[4],2432000.0
TP-LINK_555E,-79.0,[4],2412000.0
TP-LINK 215,-87.0,[4],2412000.0
vivo Y55A,-80.0,[4],2412000.0
Airport Express,-80.0,[4],2412000.0
LTE-WiFi_7191,-74.0,[4],2412000.0
211,-76.0,[4],2412000.0
,,,
210,-74.0,[4],2462000.0
TP-LINK_6FAB,-81.0,[4],2462000.0
China-Net,-88.0,[4],2462000.0
TP-LINK_32AD,-62.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-68.0,[4],2462000.0
CMCC,-84.0,[4],2437000.0
MERCURY_B45A,-67.0,[4],2437000.0
D19_213,-67.0,[4],2432000.0
TP-LINK_555E,-79.0,[4],2412000.0
TP-LINK 215,-87.0,[4],2412000.0
vivo Y55A,-80.0,[4],2412000.0
Airport Express,-80.0,[4],2412000.0
LTE-WiFi_7191,-74.0,[4],2412000.0
211,-76.0,[4],2412000.0
,,,
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-63.0,[4],2462000.0
TP-LINK_32AD,-65.0,[4],2462000.0
332fuck,-85.0,[4],2442000.0
d19-122,-84.0,[4],2437000.0
216,-87.0,[4],2437000.0
TP-LINK_A108,-86.0,[4],2437000.0
dorm-227,-88.0,[4],2437000.0
MERCURY_B45A,-62.0,[4],2437000.0
126,-81.0,[4],2432000.0
D19_213,-67.0,[4],2432000.0
Viva La Vida,-84.0,[4],2417000.0
313ä¸ç¨,-76.0,[4],2417000.0
TP-LINK_718C,-73.0,[4],2412000.0
Airport Express,-73.0,[4],2412000.0
211,-75.0,[4],2412000.0
,,,
216,-87.0,[4],2437000.0
TP-LINK_A108,-86.0,[4],2437000.0
dorm-227,-88.0,[4],2437000.0
MERCURY_B45A,-62.0,[4],2437000.0
126,-81.0,[4],2432000.0
D19_213,-67.0,[4],2432000.0
Viva La Vida,-84.0,[4],2417000.0
313ä¸ç¨,-76.0,[4],2417000.0
TP-LINK_718C,-73.0,[4],2412000.0
Airport Express,-73.0,[4],2412000.0
211,-75.0,[4],2412000.0
,,,
Dorm_110,-59.0,[4],2472000.0
lmsz,-81.0,[4],2462000.0
,-83.0,[4],2462000.0
210,-74.0,[4],2462000.0
DIRECT-J3LAPTOP-8FNSPV0AmsHR,-68.0,[4],2462000.0
TP-LINK_32AD,-69.0,[4],2462000.0
332fuck,-86.0,[4],2442000.0
dough,-87.0,[4],2437000.0
TP-LINK_F6EA,-71.0,[4],2437000.0
MERCURY_B45A,-71.0,[4],2437000.0
,-87.0,[0],2432000.0
D19_213,-70.0,[4],2432000.0
vivo Y55A,-66.0,[4],2412000.0
PDCN,-74.0,[4],2412000.0
124,-73.0,[4],2412000.0
Airport Express,-73.0,[4],2412000.0
TP-LINK_718C,-75.0,[4],2412000.0
,,,
332fuck,-86.0,[4],2442000.0
dough,-87.0,[4],2437000.0
TP-LINK_F6EA,-71.0,[4],2437000.0
MERCURY_B45A,-71.0,[4],2437000.0
,-87.0,[0],2432000.0
D19_213,-70.0,[4],2432000.0
vivo Y55A,-66.0,[4],2412000.0
PDCN,-74.0,[4],2412000.0
124,-73.0,[4],2412000.0
Airport Express,-73.0,[4],2412000.0
TP-LINK_718C,-75.0,[4],2412000.0
,,,
214 ,-85.0,[4],2472000.0
Dorm_110,-66.0,[4],2472000.0
TP-LINK_21B6,-72.0,[4],2467000.0
dorm228,-79.0,[4],2467000.0
D19_208,-84.0,[4],2462000.0
210,-71.0,[4],2462000.0
TP-LINK_32AD,-64.0,[4],2462000.0
332fuck,-84.0,[4],2442000.0
dorm-227,-86.0,[4],2437000.0
TP-LINK_F6EA,-72.0,[4],2437000.0
dorm529,-84.0,[4],2437000.0
CMCC,-83.0,[4],2437000.0
MERCURY_B45A,-68.0,[4],2437000.0
Viva La Vida,-79.0,[4],2417000.0
124,-77.0,[4],2412000.0
TP-LINK_718C,-73.0,[4],2412000.0
211,-81.0,[4],2412000.0
Airport Express,-79.0,[4],2412000.0
vivo Y55A,-67.0,[4],2412000.0
,,,
332fuck,-84.0,[4],2442000.0
dorm-227,-86.0,[4],2437000.0
TP-LINK_F6EA,-72.0,[4],2437000.0
dorm529,-84.0,[4],2437000.0
