ssid,signal,akm,freq
TP-LINK 215,-84.0,[4],5220000.0
TP-LINK 215,-64.0,[4],2412000.0
126,-86.0,[4],5180000.0
126,-72.0,[4],2432000.0
214 ,-74.0,[4],2472000.0
lmsz,-65.0,[4],2462000.0
113B,-65.0,[4],2462000.0
TP-LINK_32AD,-49.0,[4],2462000.0
TP-LINK_F6EA,-67.0,[4],2437000.0
ASUS112,-62.0,[4],2417000.0
ruoniao331,-80.0,[4],2412000.0
TP-LINK_D22A,-83.0,[4],2412000.0
21666!,-73.0,[4],2412000.0
,,,
lmsz,-65.0,[4],2462000.0
113B,-65.0,[4],2462000.0
TP-LINK_32AD,-49.0,[4],2462000.0
TP-LINK_F6EA,-67.0,[4],2437000.0
126,-72.0,[4],2432000.0
ASUS112,-62.0,[4],2417000.0
ruoniao331,-80.0,[4],2412000.0
TP-LINK_D22A,-83.0,[4],2412000.0
21666!,-73.0,[4],2412000.0
TP-LINK 215,-64.0,[4],2412000.0
,,,
126,-87.0,[4],5180000.0
126,-72.0,[4],2432000.0
TP-LINK_FF8A,-87.0,[4],2472000.0
lmsz,-68.0,[4],2462000.0
113B,-70.0,[4],2462000.0
TP-LINK_xczz,-90.0,[4],2447000.0
TP-LINK_EF05,-80.0,[4],2437000.0
MERCURY_B45A,-69.0,[4],2437000.0
D19-314,-84.0,[4],2422000.0
330,-85.0,[4],2422000.0
ASUS112,-62.0,[4],2417000.0
LTE-WiFi_7191,-85.0,[4],2412000.0
21666!,-80.0,[4],2412000.0
TP-LINK_D22A,-78.0,[4],2412000.0
,,,
TP-LINK_xczz,-90.0,[4],2447000.0
TP-LINK_EF05,-80.0,[4],2437000.0
MERCURY_B45A,-69.0,[4],2437000.0
126,-72.0,[4],2432000.0
D19-314,-84.0,[4],2422000.0
330,-85.0,[4],2422000.0
ASUS112,-62.0,[4],2417000.0
LTE-WiFi_7191,-85.0,[4],2412000.0
21666!,-80.0,[4],2412000.0
TP-LINK_D22A,-78.0,[4],2412000.0
,,,
126,-85.0,[4],5180000.0
126,-72.0,[4],2432000.0
Dorm_110,-85.0,[4],2472000.0
