ssid,signal,akm,freq
NETGEAR39,-73.0,[4],2447000.0
2.4G_424,-61.0,[4],2437000.0
324,-66.0,[4],2437000.0
D19-407,-61.0,[4],2437000.0
,-61.0,[4],2437000.0
404,-70.0,[4],2432000.0
UBUNTU5,-62.0,[4],2427000.0
D19_411,-74.0,[4],2422000.0
MERCURY_304,-79.0,[4],2412000.0
Xiaomi_8B5B,-54.0,[4],2412000.0
TP-LINK_1A02,-57.0,[4],2412000.0
,,,
,-61.0,[4],2437000.0
425-01,-60.0,[4],2437000.0
402,-78.0,[4],2437000.0
DIRECT-SODESKTOP-97HQDIKmsXR,-71.0,[4],2437000.0
2.4G_424,-55.0,[4],2437000.0
D19-407,-61.0,[4],2437000.0
UBUNTU5,-60.0,[4],2427000.0
@PHICOMM_04,-71.0,[4],2417000.0
sky fucker,-70.0,[4],2412000.0
TP-LINK_1A02,-72.0,[4],2412000.0
Xiaomi_8B5B,-54.0,[4],2412000.0
,,,
NETGEAR39,-71.0,[4],2447000.0
2.4G_424,-57.0,[4],2437000.0
324,-68.0,[4],2437000.0
D19-407,-63.0,[4],2437000.0
404,-67.0,[4],2432000.0
UBUNTU5,-61.0,[4],2427000.0
D19_411,-74.0,[4],2422000.0
@PHICOMM_04,-67.0,[4],2417000.0
TP-LINK_F057,-80.0,[4],2412000.0
MERCURY_304,-76.0,[4],2412000.0
TP-LINK_0D1B,-85.0,[4],2412000.0
sky fucker,-72.0,[4],2412000.0
Xiaomi_8B5B,-54.0,[4],2412000.0
TP-LINK_1A02,-61.0,[4],2412000.0
,,,
D19-407,-63.0,[4],2437000.0
TP-LINK_42D3,-82.0,[4],2437000.0
324,-65.0,[4],2437000.0
,-61.0,[4],2437000.0
425-01,-62.0,[4],2437000.0
2.4G_424,-56.0,[4],2437000.0
UBUNTU5,-62.0,[4],2427000.0
D19_411,-68.0,[4],2422000.0
@PHICOMM_04,-70.0,[4],2417000.0
TP-LINK_F057,-77.0,[4],2412000.0
MERCURY_304,-72.0,[4],2412000.0
Xiaomi_8B5B,-53.0,[4],2412000.0
TP-LINK_1A02,-60.0,[4],2412000.0
,,,
DIRECT-SODESKTOP-97HQDIKmsXR,-72.0,[4],2437000.0
D19-407,-62.0,[4],2437000.0
2.4G_424,-57.0,[4],2437000.0
324,-62.0,[4],2437000.0
425-01,-62.0,[4],2437000.0
404,-71.0,[4],2432000.0
UBUNTU5,-61.0,[4],2427000.0
TP-LINK_CBDA,-81.0,[4],2412000.0
TP-LINK_1A02,-62.0,[4],2412000.0
Xiaomi_8B5B,-52.0,[4],2412000.0
,,,
éä¾¿å§,-69.0,[4],2462000.0
DIRECT-QCDESKTOP-VUNIPG7msYH,-67.0,[4],2462000.0
506,-67.0,[4],2462000.0
NETGEAR39,-75.0,[4],2447000.0
402,-77.0,[4],2437000.0
425-01,-67.0,[4],2437000.0
2.4G_424,-55.0,[4],2437000.0
D19-407,-62.0,[4],2437000.0
UBUNTU5,-60.0,[4],2427000.0
@PHICOMM_04,-70.0,[4],2417000.0
Xiaomi_8B5B,-54.0,[4],2412000.0
TP-LINK_1A02,-59.0,[4],2412000.0
,,,
,-60.0,[4],2437000.0
425-01,-64.0,[4],2437000.0
2.4G_424,-59.0,[4],2437000.0
D19-407,-61.0,[4],2437000.0
523,-77.0,[4],2432000.0
404,-68.0,[4],2432000.0
UBUNTU5,-62.0,[4],2427000.0
D19_411,-73.0,[4],2422000.0
sky fucker,-70.0,[4],2412000.0
Xiaomi_8B5B,-50.0,[4],2412000.0
TP-LINK_1A02,-59.0,[4],2412000.0
,,,
406,-66.0,[4],2467000.0
èå¬ä½ å¤ªçäº,-75.0,[4],2467000.0
506,-69.0,[4],2462000.0
TP-LINK_D4C6,-74.0,[4],2462000.0
,-66.0,[4],2462000.0
,-60.0,[4],2437000.0
NETGEAR39,-64.0,[4],2447000.0
2.4G_424,-59.0,[4],2437000.0
